ID,date,home_team,away_team,home_score,away_score,competition,stadium,city,country,neutral,world_cup,winner,station_id,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
1573,1999-07-17,Australia,South Africa,32,6,1999 Tri Nations Series,Lang Park,Brisbane,Australia,False,False,home_team,,,,,,,,,,,,
1574,1999-07-24,New Zealand,Australia,34,15,1999 Tri Nations Series,Eden Park,Auckland,New Zealand,False,False,home_team,93110,Winter,10.8,,,,,,,,,
1575,1999-08-07,South Africa,New Zealand,18,34,1999 Tri Nations Series,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,away_team,68263,Winter,13.5,6.9,19.5,,,,,,,
1576,1999-08-14,South Africa,Australia,10,9,1999 Tri Nations Series,Newlands Stadium,Cape Town,South Africa,False,False,home_team,68816,Winter,15.1,,19.7,0.0,,,,,,
1577,1999-08-21,Scotland,Argentina,22,31,1999 Rugby World Cup warm-up match,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Summer,10.6,4.5,17.1,0.0,,,8.6,,1027.1,
1579,1999-08-28,Australia,New Zealand,28,7,1999 Tri Nations Series,Stadium Australia,Sydney,Australia,False,False,home_team,94767,Winter,17.1,11.7,19.1,0.2,,153.0,12.4,,,
1580,1999-08-28,Ireland,Argentina,32,24,1999 Rugby World Cup warm-up,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Summer,14.7,10.3,20.8,1.2,,222.0,10.2,,1023.2,
1582,1999-10-02,England,Italy,67,7,1999 Rugby World Cup Pool Stage,Twickenham,London,England,False,True,home_team,03772,Autumn,12.6,,15.8,7.1,,,,,,
1583,1999-10-03,Scotland,South Africa,29,46,1999 Rugby World Cup,Murrayfield,Edinburgh,Scotland,False,True,away_team,03171,Autumn,9.2,5.0,12.7,,,277.0,17.5,,996.4,
1584,1999-10-09,England,New Zealand,16,30,1999 Rugby World Cup Pool Stage,Twickenham,London,England,False,True,away_team,03772,Autumn,15.5,12.1,17.8,0.0,,238.0,11.7,,1022.2,
1585,1999-10-10,Ireland,Australia,3,23,1999 Rugby World Cup Pool match,Lansdowne Road,Dublin,Ireland,False,True,away_team,03969,Autumn,13.1,13.0,16.0,0.5,,248.0,22.1,,1019.4,
1589,1999-10-24,England,South Africa,21,44,1999 Rugby World Cup Quarter-final,Stade de France,Paris,France,True,True,away_team,07149,Autumn,13.0,10.8,16.2,1.2,,186.0,23.2,,990.9,
1590,1999-10-24,Scotland,New Zealand,18,30,1999 Rugby World Cup Quarter Final,Murrayfield,Edinburgh,Scotland,False,True,away_team,03171,Autumn,11.0,9.4,11.8,6.1,,,9.8,,983.8,
1591,1999-10-24,Argentina,France,26,47,1999 Rugby World Cup,Lansdowne Road,Dublin,Ireland,True,True,away_team,03969,Autumn,10.4,8.0,14.0,0.0,,96.0,9.9,,,
1592,1999-10-30,Australia,South Africa,27,21,1999 Rugby World Cup Semi-final,Twickenham,London,England,True,True,home_team,03772,Autumn,14.2,11.7,17.2,,,174.0,18.9,,,
1593,1999-10-31,New Zealand,France,31,43,1999 Rugby World Cup,Twickenham,London,England,True,True,away_team,03772,Autumn,13.0,10.4,16.2,0.0,,209.0,20.4,,1014.9,
1596,2000-02-05,England,Ireland,50,18,2000 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,8.8,7.3,11.5,,,202.0,15.0,,1026.3,
1598,2000-02-05,Italy,Scotland,34,20,2000 Six Nations Championship,Stadio Flaminio,Rome,Italy,False,False,home_team,16239,Winter,5.3,0.8,12.4,0.0,,,,,,
1599,2000-02-19,Ireland,Scotland,44,22,2000 Six Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,5.1,3.5,9.5,0.0,,312.0,15.6,,1019.7,
1600,2000-02-19,France,England,9,15,2000 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,away_team,07149,Winter,6.7,6.4,9.2,1.0,,310.0,24.2,,1013.7,
1602,2000-03-04,Scotland,France,16,28,2000 Six Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,away_team,03171,Spring,1.4,-2.6,5.4,,,290.0,16.3,,1023.7,
1603,2000-03-04,Ireland,Italy,60,13,2000 Six Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Spring,2.3,-2.0,9.8,0.0,,264.0,17.1,,1029.2,
1604,2000-03-04,England,Wales,46,12,2000 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Spring,4.2,0.8,7.8,,,294.0,9.6,,1027.1,
1606,2000-03-18,Italy,England,12,59,2000 Six Nations Championship,Stadio Flaminio,Rome,Italy,False,False,away_team,16239,Spring,10.6,5.0,16.8,0.0,,,,,,
1607,2000-03-19,France,Ireland,25,27,2000 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,away_team,07149,Spring,7.7,4.6,12.4,0.0,,36.0,20.0,,1031.6,
1608,2000-04-01,France,Italy,42,31,2000 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Spring,6.8,3.0,9.3,3.0,,229.0,13.8,,1005.2,
1609,2000-04-01,Ireland,Wales,19,23,2000 Six Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Spring,6.3,2.8,9.4,2.9,,,12.3,,997.3,
1610,2000-04-02,Scotland,England,19,13,2000 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Spring,2.9,0.8,4.4,,,,23.7,,1003.3,
1611,2000-06-03,Argentina,Ireland,34,23,2000 Ireland rugby union tour of The Americas,Estadio Ricardo Etcheverry,Buenos Aires,Argentina,False,False,home_team,87582,Winter,13.8,10.6,,,,,,,,
1612,2000-06-17,South Africa,England,18,13,2000 England rugby union tour of South Africa,Loftus Versfeld,Pretoria,South Africa,False,False,home_team,68263,Winter,14.7,10.4,20.4,,,,,,,
1613,2000-06-17,Australia,Argentina,53,6,2000 Argentina tour of Australia and England,Ballymore Stadium,Brisbane,Australia,False,False,home_team,94576,Winter,,10.0,20.0,0.0,,,,,,
1615,2000-06-24,South Africa,England,22,27,2000 England rugby union tour of South Africa,Free State Stadium,Bloemfontein,South Africa,False,False,away_team,68442,Winter,4.4,-7.8,15.3,0.0,,,,,,
1616,2000-06-24,Australia,Argentina,32,25,2000 Argentina tour of Australia and England,Canberra Stadium,Canberra,Australia,False,False,home_team,94926,Winter,3.0,,10.1,0.0,,,,,,
1617,2000-07-01,New Zealand,Scotland,48,14,2000 Scotland rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,home_team,93110,Winter,13.9,,,0.5,,,,,,
1618,2000-07-08,Australia,South Africa,44,23,2000 Summer International,Docklands Stadium,Melbourne,Australia,False,False,home_team,,,,,,,,,,,,
1619,2000-07-15,Australia,New Zealand,35,39,2000 Tri Nations Series,Stadium Australia,Sydney,Australia,False,False,away_team,94767,Winter,13.3,5.8,18.3,0.0,,,,,,
1620,2000-07-22,New Zealand,South Africa,25,12,2000 Tri Nations Series,Lancaster Park,Christchurch,New Zealand,False,False,home_team,93781,Winter,9.8,2.9,13.4,,,,,,,
1621,2000-07-29,Australia,South Africa,26,6,2000 Tri Nations Series,Stadium Australia,Sydney,Australia,False,False,home_team,94767,Winter,11.8,6.5,16.2,0.0,,328.0,10.7,,,
1622,2000-08-05,New Zealand,Australia,23,24,2000 Tri Nations Series,Wellington Regional Stadium,Wellington,New Zealand,False,False,away_team,93439,Winter,10.2,,,,,,,,,
1625,2000-11-04,France,Australia,13,18,2000 Australia tour of Great Britain and France,Stade de France,Saint-Denis,France,False,False,away_team,07149,Autumn,6.6,4.9,10.6,0.0,,224.0,13.5,,1010.5,
1626,2000-11-11,Scotland,Australia,9,30,2000 Autumn International,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Autumn,6.7,2.9,8.8,2.8,,,13.3,,995.0,
1627,2000-11-11,France,New Zealand,26,39,2000 end of year test,Stade de France,Saint-Denis,France,False,False,away_team,07149,Autumn,7.9,4.1,12.2,0.0,,197.0,20.3,,1018.7,
1628,2000-11-12,Argentina,South Africa,33,37,"2000 South Africa tour of Argentina, Great Britain and Ireland",River Plate Stadium,Buenos Aires,Argentina,False,False,away_team,87582,Spring,19.3,14.8,23.2,34.0,,,,,,
1629,2000-11-18,England,Australia,22,19,2000 Autumn International,Twickenham Stadium,London,England,False,False,home_team,03772,Autumn,8.3,2.2,11.8,,,211.0,12.5,,1006.4,
1631,2000-11-19,Ireland,South Africa,18,28,2000 end-of-year test,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Autumn,5.8,3.0,8.5,0.9,,271.0,27.9,,996.7,
1632,2000-11-25,England,Argentina,19,0,2000 Autumn International,Twickenham,London,England,False,False,home_team,03772,Autumn,10.1,8.7,11.6,8.1,,179.0,19.1,,,
1633,2000-11-25,Italy,New Zealand,19,56,2000 end-of-year internationals,Stadio Luigi Ferraris,Genoa,Italy,False,False,away_team,16153,Autumn,11.7,,15.2,,,,,,,
1635,2000-12-02,England,South Africa,25,17,2000 Autumn International,Twickenham,London,England,False,False,home_team,03772,Winter,10.3,7.2,12.6,,,182.0,15.6,,1008.7,
1636,2001-02-03,Italy,Ireland,22,41,2001 Six Nations Championship,Stadio Flaminio,Rome,Italy,False,False,away_team,16239,Winter,3.3,-2.4,10.2,0.3,,,,,,
1638,2001-02-04,France,Scotland,16,6,2001 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Winter,10.7,8.4,12.5,2.0,,228.0,29.7,,1005.2,
1639,2001-02-17,England,Italy,80,23,2001 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,4.3,0.3,9.1,,,,6.2,,1042.4,
1640,2001-02-17,Ireland,France,22,15,2001 Six Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,1.1,-5.1,8.6,0.0,,,,,,
1641,2001-02-17,Scotland,Wales,28,28,2001 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,,03171,Winter,3.9,0.4,9.5,,,257.0,13.6,,1041.9,
1642,2001-03-03,Italy,France,19,30,2001 Six Nations Championship,Stadio Flaminio,Rome,Italy,False,False,away_team,16239,Spring,16.6,14.6,19.2,0.0,,163.0,48.4,,,
1643,2001-03-03,England,Scotland,43,3,2001 Six Nations Championship,Twickenham Stadium,London,England,False,False,home_team,03772,Spring,1.6,0.2,3.8,,10.0,55.0,17.3,,997.1,
1644,2001-03-17,France,Wales,35,43,2001 Six Nations Championship,Stade de France,Paris,France,False,False,away_team,07149,Spring,11.2,6.5,16.4,2.0,,247.0,15.1,,1001.3,
1645,2001-03-17,Scotland,Italy,23,19,2001 Six Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,home_team,03171,Spring,2.4,-1.0,6.1,,,48.0,19.5,,1012.7,
1646,2001-04-07,England,France,48,19,2001 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Spring,7.9,4.9,12.1,1.5,,218.0,17.9,,999.4,
1647,2001-04-08,Italy,Wales,23,33,2001 Six Nations,Stadio Flaminio,Rome,Italy,False,False,away_team,16239,Spring,12.1,7.6,16.2,1.8,,,,,,
1650,2001-06-23,New Zealand,Argentina,67,19,2001 Argentina tour of New Zealand and Great Britain,Jade Stadium,Christchurch,New Zealand,False,False,home_team,93781,Winter,11.1,6.8,12.9,,,,,,,
1651,2001-06-30,New Zealand,France,37,12,2001 French tour,WestpacTrust Stadium,Wellington,New Zealand,False,False,home_team,93439,Winter,9.8,,,,,,,,,
1653,2001-07-14,Argentina,Italy,38,17,2001 Italy rugby union tour of Argentina,Ferrocaril Oeste,Buenos Aires,Argentina,False,False,home_team,87582,Winter,11.2,7.7,,,,,,,,
1654,2001-07-21,South Africa,New Zealand,3,12,2001 Tri Nations Series,Newlands,Cape Town,South Africa,False,False,away_team,68816,Winter,12.0,9.7,,0.5,,,,,,
1655,2001-07-28,South Africa,Australia,20,15,2001 Tri Nations Series,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,home_team,68263,Winter,13.2,5.0,21.5,,,,,,,
1657,2001-08-18,Australia,South Africa,14,14,2001 Tri Nations Series,Subiaco Oval,Perth,Australia,False,False,,94614,Winter,,5.5,16.6,0.0,,,,,,
1658,2001-08-25,New Zealand,South Africa,26,15,2001 Tri Nations Series,Eden Park,Auckland,New Zealand,False,False,home_team,93110,Winter,11.1,,,,,,,,,
1659,2001-09-01,Australia,New Zealand,29,26,2001 Tri Nations Series,Stadium Australia,Sydney,Australia,False,False,home_team,94767,Spring,14.2,9.0,19.3,0.0,,347.0,12.7,,,
1660,2001-09-22,Scotland,Ireland,32,10,2001 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Autumn,11.2,8.7,14.5,,,,4.8,,1019.5,
1662,2001-10-20,Ireland,England,20,14,2001 Six Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Autumn,10.6,9.1,16.5,0.0,,,8.1,,1001.9,
1664,2001-11-10,England,Australia,21,15,2001 Autumn International,Twickenham Stadium,London,England,False,False,home_team,03772,Autumn,4.6,-0.3,9.4,,,235.0,6.2,,1030.9,
1665,2001-11-10,France,South Africa,20,10,2001 Autumn International,Stade de France,Saint-Denis,France,False,False,home_team,07149,Autumn,1.9,0.2,5.0,0.0,,32.0,12.6,,1029.9,
1666,2001-11-17,France,Australia,14,13,2001 Australia tour of Europe,Stade Vélodrome,Marseille,France,False,False,home_team,07650,Autumn,10.8,5.4,14.3,11.2,,,5.9,,1027.4,
1667,2001-11-17,Ireland,New Zealand,29,40,2001 New Zealand rugby union tour,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Autumn,8.1,7.4,8.6,0.3,,,5.9,,1035.0,
1668,2001-11-17,Italy,South Africa,26,54,2001 autumn internationals,Stadio Luigi Ferraris,Genoa,Italy,False,False,away_team,16153,Autumn,14.4,11.4,19.6,,,,,,,
1669,2001-11-18,Scotland,Argentina,16,25,2001 Autumn International,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Autumn,7.1,4.5,9.0,2.8,,,,,,
1670,2001-11-24,Scotland,New Zealand,6,37,2001 New Zealand rugby union tour,Murrayfield,Edinburgh,Scotland,False,False,away_team,03171,Autumn,11.4,6.6,13.5,,,251.0,21.6,,1015.2,
1671,2001-11-24,England,South Africa,29,9,2001 Autumn International,Twickenham,London,England,False,False,home_team,03772,Autumn,10.2,5.7,14.8,,,248.0,7.6,,1023.0,
1673,2001-12-01,Argentina,New Zealand,20,24,"2004 New Zealand tour of Ireland, Scotland and Argentina",River Plate Stadium,Buenos Aires,Argentina,False,False,away_team,87582,Summer,18.5,12.6,23.0,,,,,,,
1674,2002-02-02,Scotland,England,3,29,2002 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Winter,8.5,2.8,10.5,1.5,,229.0,35.4,,991.9,
1675,2002-02-02,France,Italy,33,12,2002 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Winter,10.9,7.3,16.6,0.0,,,13.5,,1021.0,
1676,2002-02-03,Ireland,Wales,54,10,2002 Six Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,4.4,4.8,7.6,1.7,,217.0,24.9,,996.7,
1678,2002-02-16,Italy,Scotland,12,29,2002 Six Nations Championship,Stadio Flaminio,Rome,Italy,False,False,away_team,16239,Winter,11.4,8.0,15.8,2.8,,,7.2,,,
1679,2002-02-16,England,Ireland,45,11,2002 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,5.1,1.7,10.0,,,,7.0,,1031.1,
1680,2002-03-02,Ireland,Scotland,43,22,2002 Six Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Spring,4.2,-1.0,10.2,0.0,,275.0,19.7,,,
1682,2002-03-02,France,England,20,15,2002 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Spring,3.6,2.3,5.3,2.6,,38.0,19.6,,,
1683,2002-03-22,Scotland,France,10,22,2002 Six Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,away_team,03171,Spring,5.3,4.2,6.2,4.6,,79.0,10.8,,1026.1,
1684,2002-03-23,Ireland,Italy,32,17,2002 Six Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Spring,10.4,6.3,16.2,0.0,,141.0,24.3,,1026.6,
1685,2002-03-23,England,Wales,50,10,2002 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Spring,8.9,5.2,12.7,,,90.0,15.6,,1032.7,
1687,2002-04-06,France,Ireland,44,5,2002 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Spring,10.4,6.0,14.7,0.0,,80.0,27.8,,,
1688,2002-04-07,Italy,England,9,45,2002 Six Nations Championship,Stadio Flaminio,Rome,Italy,False,False,away_team,16239,Spring,13.4,7.0,19.2,0.0,,,,,,
1689,2002-06-08,South Africa,Wales,34,19,2002 Wales tour of South Africa,Free State Stadium,Bloemfontein,South Africa,False,False,home_team,68442,Winter,12.8,2.1,20.1,,,,,,,
1690,2002-06-08,New Zealand,Italy,64,10,2002 Italy rugby union tour,Waikato Stadium,Hamilton,New Zealand,False,False,home_team,93119,Winter,14.4,10.2,17.5,,,,,,,
1691,2002-06-15,South Africa,Wales,19,8,2002 Wales tour of South Africa,Newlands,Cape Town,South Africa,False,False,home_team,68816,Winter,12.5,,15.5,0.0,,,,,,
1692,2002-06-15,Argentina,France,28,27,2002 France tour of Argentina and Australia,José Amalfitani Stadium,Buenos Aires,Argentina,False,False,home_team,87582,Winter,10.6,6.2,12.5,,,,,,,
1694,2002-06-22,Argentina,England,18,26,2002 England tour of Argentina,Vélez Sársfield,Buenos Aires,Argentina,False,False,away_team,87582,Winter,6.1,1.6,10.0,,,,,,,
1695,2002-06-22,New Zealand,Ireland,40,8,2002 Ireland rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,home_team,93110,Winter,12.1,,,0.8,,,,,,
1696,2002-06-22,Australia,France,29,17,2002 France tour of Argentina and Australia,Docklands Stadium,Melbourne,Australia,False,False,home_team,,,,,,,,,,,,
1697,2002-06-29,Australia,France,31,25,2002 France tour of Argentina and Australia,Stadium Australia,Sydney,Australia,False,False,home_team,94767,Winter,10.8,7.9,14.1,0.0,,231.0,30.1,,,
1699,2002-07-13,New Zealand,Australia,12,6,2002 Tri Nations Series,Lancaster Park,Christchurch,New Zealand,False,False,home_team,93781,Winter,4.6,-0.7,13.9,1.0,,,,,,
1700,2002-07-20,New Zealand,South Africa,41,20,2002 Tri Nations Series,Westpac Stadium,Wellington,New Zealand,False,False,home_team,93439,Winter,13.2,,,,,,,,,
1701,2002-07-27,Australia,South Africa,38,27,2002 Tri Nations Series,Brisbane Cricket Ground,Brisbane,Australia,False,False,home_team,94576,Winter,,6.0,23.0,0.0,,,,,,
1702,2002-08-03,Australia,New Zealand,16,14,2002 Tri Nations Series,Stadium Australia,Sydney,Australia,False,False,home_team,94767,Winter,14.5,10.1,23.7,0.6,,,,,,
1705,2002-11-02,Argentina,Australia,6,17,2002 Australia tour of Argentina and Europe,River Plate Stadium,Buenos Aires,Argentina,False,False,away_team,87582,Spring,22.2,19.0,,0.0,,,,,,
1706,2002-11-09,England,New Zealand,31,28,2002 Autumn International,Twickenham,London,England,False,False,home_team,03772,Autumn,9.7,8.1,13.1,,,295.0,10.7,,1006.4,
1707,2002-11-09,Ireland,Australia,18,9,2002 Autumn International,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Autumn,8.7,7.4,13.4,10.0,,,11.7,,1006.2,
1708,2002-11-09,France,South Africa,30,10,2002 end-of-year rugby union internationals,Stade Vélodrome,Marseille,France,False,False,home_team,07650,Autumn,11.4,6.9,15.6,1.2,,,15.1,,,
1709,2002-11-16,Scotland,South Africa,21,6,2002 South Africa rugby union tour of Europe,Murrayfield,Edinburgh,Scotland,False,False,home_team,03171,Autumn,4.7,0.7,7.5,,,294.0,7.9,,1002.1,
1710,2002-11-16,England,Australia,32,31,2002 Autumn International,Twickenham Stadium,London,England,False,False,home_team,03772,Autumn,8.3,6.6,10.4,,,49.0,7.5,,999.6,
1711,2002-11-16,France,New Zealand,20,20,2002 New Zealand tour of Europe,Stade de France,Saint-Denis,France,False,False,,07149,Autumn,7.5,3.7,9.6,0.0,,,5.5,,998.3,
1712,2002-11-16,Italy,Argentina,6,38,2002 Argentina rugby union tour of South Africa and Europe,Stadio Flaminio,Rome,Italy,False,False,away_team,16239,Autumn,20.2,17.2,22.0,0.1,,,,,,
1713,2002-11-23,Ireland,Argentina,16,7,2002 Autumn Internationals,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Autumn,8.3,4.6,10.8,3.6,,147.0,17.9,,,
1714,2002-11-23,England,South Africa,53,3,2002 Autumn International,Twickenham,London,England,False,False,home_team,03772,Autumn,9.2,5.7,12.3,9.1,,145.0,15.5,,998.5,
1717,2003-02-15,England,France,25,17,2003 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,1.8,-1.7,4.6,0.0,,45.0,15.3,,1036.0,
1718,2003-02-15,Italy,Wales,30,22,2003 Six Nations,Stadio Flaminio,Rome,Italy,False,False,home_team,16239,Winter,4.1,-1.0,10.6,0.0,,,,,,
1719,2003-02-16,Scotland,Ireland,6,36,2003 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Winter,0.1,-6.2,5.1,0.0,,,,,,
1720,2003-02-22,Italy,Ireland,13,37,2003 Six Nations Championship,Stadio Flaminio,Rome,Italy,False,False,away_team,16239,Winter,7.7,3.2,12.6,0.1,,,,,,
1722,2003-02-23,France,Scotland,38,3,2003 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Winter,6.8,1.8,12.2,0.0,,,,,,
1723,2003-03-08,Scotland,Wales,30,22,2003 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Spring,6.1,4.2,8.9,3.0,,259.0,16.2,,1001.3,
1724,2003-03-08,Ireland,France,15,12,2003 Six Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Spring,8.4,3.8,11.9,2.8,,221.0,30.2,,,
